Brand,Title,Rating,Author,Date,Review
Flixbus UK,First trip. Good experience.,4,,2024-10-27T12:43:07.000Z,Was overall very pleased with my recent trip Paris to Lisbon. Seats are a bit small particularly when seat in front reclines but comfortable too. Was content too with temperature control. The bus is kept at a lower temperature which is much better than being too warm. Four stops en route for a comfort break and well timed. One stop for 35 minutes allowed for hot food. Good value for money and no baggage restrictions as I could see. Would use again for long distance travel. Cuts airport hassle and I enjoyed the scenery too for such trips.
Flixbus UK,Great value,5,,2024-10-27T11:18:06.000Z,"On time ,clean , no problems, great value for money, | If you have long legs then maybe leg room will be issue , but for the average size person comfy will use a lot more often"
Flixbus UK,I was charged adult ticket for 2 years old baby,2,,2024-10-27T10:46:56.000Z,"I was travelling with my family, myself, my wife and 3 kids from Munich to Zurich. I booked online on advance, I couldn't entre the details of my 2 years old baby. The supervisor at the station charged me extra ticket for adult with EUR 60.99. Horrible experience."
Flixbus UK,Easy to book,5,,2024-10-27T09:59:22.000Z,
Flixbus UK,My journey 26 Oct 2024 for 16:40 from…,2,,2024-10-27T09:46:08.000Z,"My journey 26 Oct 2024 for 16:40 from Manchester- Shudehill interchange to London Victoria was severely delayed for over 45mins. | Kind regards, | Ifeoma Ahumibe"
Flixbus UK,Great service,5,,2024-10-26T23:11:51.000Z,"We missed the 6pm coach as we thought ours was delayed 15 minutes but we were on arrivals rather then departures. Staff at victoria station were brilliant and we got on the 6.30. Many thanks, great service 👍"
Flixbus UK,We had travel from Edinburgh to…,1,,2024-10-26T15:18:45.000Z,"We had travel from Edinburgh to Aberdeen. It was the worst travelling until now. It was everything fine to Dundee but from there it was horrible. The driver took up some young people, between age 12-17 and they had a really bad behaviour. They was smoking and drinking all that way, and having party with music and shouting all the way. It was horrible to watch it with my 6 year old son,who was really tired and couldn't sleep because of it. And the driver didn't even try to speak with them. It was really sad. I hope you will be able to do something about this kind of behaviour on the bus. Thank you"
Flixbus UK,Traveled for the first time with…,5,,2024-10-26T11:48:04.000Z,"Traveled for the first time with Flixbus on a 8 hour long round trip & with no overnight stay, I was highly impressed how good of a experience it was for me, since my major concern when traveling is my back injury, their seats are well designed for that kind of issue, all the extra conveniences like phone charger, internet, etc make the trip a lot more relaxing and the staff were friendly and very professional. Had our short breaks to get off the bus which is helpful to change the routine & get some leg stretches and fresh air. To add, each person has a place to put their feet higher which helps the blood flow of the legs, that's another good health consideration they've put into their high standards of comfort which I absolutely loved those extra touches."
Flixbus UK,Smooth and fast,5,,2024-10-26T10:00:22.000Z,
Flixbus UK,Quality,5,,2024-10-26T07:48:52.000Z,"Quality, timing ,charm and kind"
Flixbus UK,Very comfortable,5,,2024-10-26T07:47:03.000Z,Bus was very comfortable. Timely departure and arrival. Staff were nice
Flixbus UK,My experience was great thank you,5,,2024-10-25T23:20:57.000Z,My experience was great thank you
Flixbus UK,Avoid this scam company at all costs,1,,2024-10-25T12:43:05.000Z,"Avoid this scam company at all costs. They charge fees for nothing! If you try to change your travel date well in advance, you’ll be forced to pay 80% of your ticket price. And if you attempt to cancel your booking, they’ll only refund 25% of the amount you originally paid. Unbelievable scam!"
Flixbus UK,Hot and smelly,2,,2024-10-25T11:17:17.000Z,"It was extremely hot and smelly and all the passengers were gathered at the back, we were told we couldn't use the empty seats at the front even though there were no passengers there for the whole trip...when we asked to switch off the heating, the aircon was put at full blast and we were freezing"
Flixbus UK,Best and easy,5,,2024-10-25T09:36:31.000Z,Best and easy
Flixbus UK,Great service - great prices,5,,2024-10-25T08:17:14.000Z,"Great service - kept to schedule. Clean bus, good WiFi. Much better to go to main bus station as a final destination than be dropped off on a back street as happened with competitor when I travelled with them. Great prices too."
Flixbus UK,My travel from London to Cardiff is…,2,,2024-10-24T16:10:04.000Z,My travel from London to Cardiff is always ruined by 30-40mins waiting time in Newport waiting for a driver running late. You guys are no different from megabus always running late. You guys can do better
Flixbus UK,dont use this company if you have a…,1,,2024-10-24T12:39:21.000Z,dont use this company if you have a connection to make. I was 12 hours late and didn't receive any form of refund. Communication is appalling.
Flixbus UK,First time I booked my trip using this…,5,,2024-10-24T10:08:47.000Z,First time I booked my trip using this company.I had never heard of it before but the price is unbeatable compared to the other major bus company!The journey duration and the departure times are so convenient they won me over!Hope they keep up the good service.
Flixbus UK,Appalling experience,1,,2024-10-24T08:39:03.000Z,"What a shocking experience. Astounded that such a vehicle is allowed on the roads. Non functioning toilet in a dilapidated bus that should have been removed off the roads long ago. Not a single functioning power / USB point, tray tables loose and not maintained, seats could not adjust, and then mechanical issues with the vehicle too. And it arrives two hours late, so you miss your connecting travel. And Flixbus' standard response - you boarded the bus, so no refund or any compensation. How are you supposed to make alternative plans after you were supposed to depart? Zero ""delay repay"" type of compensation. Like what else are you supposed to do - you're at your departure point and then get told 30 mins after you were supposed to leave that the bus will be there in a further hour's time. Appalling company. Completely unreliable. And don't bother making plans at all at your destination until such time as you actually arrive as they are always late, and usually by 2 or more hours."
Flixbus UK,Clean modern coaches,5,,2024-10-24T08:13:34.000Z,"Clean modern coaches, keeping to time schedule. With good selection of coaches during the day to my destination (Heathrow terminal 2)."
Flixbus UK,Ease of booking,5,,2024-10-23T23:53:38.000Z,
Flixbus UK,Bus driver,1,,2024-10-23T19:49:41.000Z,"I don't normally do this but you've forced me to file a complaint here after ignoring the chats and no response from you today 23.10.24 your driver at 6am towards London in front of the Hammersmith flyover with registration number (if you ask i will give to you) almost caused two collisions he was driving like a maniac he was tailgating almost everyone who was driving at the speed limit and he was driving above the speed limit, there are not enough insulting words to describe his driving I demand a full investigation into his case, how can someone like that be trusted with a bus I regret I don't have a dashcam because he should lose his driving license for life"
Flixbus UK,Bus on time,5,,2024-10-23T15:58:12.000Z,Bus on time | Price fantastic | Clean &comfortable | Driver helpful
Flixbus UK,It may be cheaper at first but it's a false economy purchase,1,,2024-10-23T15:22:52.000Z,"First time to use the Flixbus and due to this I made sure I was at the location early as informed using the 'what 3 words' on the app. I waited and both the Newcastle and London bus pulled in at the specified spot which is a pull in at a Hotel in Leeds. However, no sight of the Bristol Bus. I asked the driver of the London if he had any update as nothing came up on the app to advise. He didn't have a clue. It was after that another couple of people waiting for the bus advised that apparently the bus stopped across the busy road rather than the designated area and had already left. This left me stranded on a Sunday. There is no option to speak to anyone as the Flixbus offices are closed at weekend. So at a huge expense I had to find an alternative to travel the 200 plus miles to get home. On Monday the reply was 'other people got on'. Where is the checking, obviously I was expecting it to come where the other buses were pulling into? Nobody came over or yelled out for Bristol. I do not wish to use again and would expect the fare to be refunded but they are refusing. Save your money, this bus company is a false economy. Worst customer service, it's cheap for a reason."
Flixbus UK,Often using Flix bus,5,,2024-10-23T12:32:30.000Z,"Often using Flix bus, they are always reliable and comfortable to travel with"
Flixbus UK,Great stuff 👏,5,,2024-10-22T22:45:31.000Z,Great stuff 👏
Flixbus UK,All been on time staff are friendly and…,5,,2024-10-22T22:11:07.000Z,All been on time staff are friendly and helpful
Flixbus UK,Comfortable,5,,2024-10-22T22:10:39.000Z,"Flixbus, half the price of megabus, comfortable seats that recline, driver announced the drop off points, clean toilet on board. Drivers are extremely nice, chat with passengers. Felt comfortable and safe all through journey."
